x (m),Temperature (K),Tw(K),Velocity (m/s),Heat Release Rate (J/s/m3),X_h2,X_h,X_ch4,X_ch3,X_ch2,X_ch,X_ch2o,X_hco,X_co2,X_co,X_o2,X_o,X_oh,X_ho2,X_h2o2,X_h2o,X_c2h,X_hcco,X_c2h2,X_c2h3,X_c2h4,X_c2h5,X_c2h6,X_ch2oh,X_ch3o,X_hccoh,X_h2ccch,X_c3h2,X_ch2(s),X_ch2co,X_c2o,X_hcoh,X_ch3oh,X_ch2hco,X_c3h6,X_ac3h5,X_pc3h5,X_sc3h5,X_ch2chcho,X_pc3h4,X_ac3h4,X_ch3co,X_ch2chco,X_ch3chco,X_ch3hco,X_chocho,X_ic3h7,X_nc3h7,X_c2h5oh,X_c2h4oh,X_ch3choh,X_ch3ch2o,X_ch2chch2o,X_hcooh,X_c3h8,X_hoc2h4o2,X_n2
0,300,300,0.02,324253,3.52672e-13,0,0,4.67366e-16,1.14351e-13,2.94323e-14,9.42702e-17,3.7483e-24,5.73593e-15,1.03234e-15,0.196262,0,0,4.42827e-16,0,1.69524e-16,0,0,0,2.24128e-18,0,1.87049e-30,1.88555e-16,0,3.35376e-25,5.76735e-15,0,0,2.03297e-30,0,0,0,0,5.34926e-28,0,0,1.88741e-41,0,0,1.36173e-17,0,2.2592e-25,3.95878e-15,0,0,0,0,0,0.0654206,0,0,0,0,0,0,0,0.738318
0.01,300,300,0.02,3.69064e-05,4.59688e-12,0,1.49008e-14,2.2272e-14,1.83314e-21,3.28739e-26,6.54648e-15,2.58124e-22,3.14562e-14,5.35545e-14,0.196262,0,0,2.29939e-14,0,8.12563e-15,0,0,0,5.23165e-25,0,1.36091e-28,1.38362e-14,0,2.34091e-23,5.76735e-15,0,0,9.52387e-29,0,0,0,0,4.3303e-26,0,0,1.50942e-39,9.12476e-36,0,1.36173e-17,0,1.82903e-23,3.95879e-15,0,0,0,0,0,0.0654206,0,0,0,0,0,0,0,0.738318
0.015,300,300,0.02,2.44254e-05,2.78105e-11,7.70348e-29,2.74181e-13,1.49425e-12,5.95839e-29,1.22772e-38,7.17452e-15,0,3.14562e-14,5.35545e-14,0.196262,0,4.84066e-23,3.49705e-13,0,9.08392e-15,0,0,0,2.53885e-31,0,0,0,0,2.31633e-20,5.76735e-15,0,0,0,0,0,3.69439e-37,0,2.27608e-30,0,0,0,0,0,1.36173e-17,0,5.41796e-22,3.95878e-15,0,1.1495e-13,0,0,0,0.0654206,1.27867e-22,1.65565e-21,7.81135e-19,0,0,0,0,0.738318
0.02,300,300,0.02,0.000147343,2.04437e-10,6.97214e-28,1.76455e-12,7.33073e-12,2.47667e-32,0,2.01723e-14,0,3.14562e-14,5.35547e-14,0.196262,0,1.01865e-21,1.99682e-12,0,2.62852e-14,0,0,0,4.54174e-33,0,0,0,0,6.49411e-19,5.76735e-15,0,0,1.77425e-33,0,0,3.81601e-35,0,1.76319e-28,0,0,0,0,0,1.36173e-17,0,4.68924e-21,3.95875e-15,0,1.35927e-12,0,0,0,0.0654206,6.39518e-22,8.15644e-21,3.84322e-18,0,0,0,4.8243e-14,0.738318
0.0225,300,300,0.02,0.00354276,7.30481e-10,7.76404e-27,6.67622e-12,6.43793e-11,8.09503e-30,0,1.21597e-13,1.16696e-30,3.14562e-14,5.35562e-14,0.196262,0,2.98153e-20,7.01397e-12,0,1.36978e-13,0,0,0,0,0,0,0,0,2.00146e-17,5.76735e-15,0,0,5.10999e-31,0,0,9.80034e-33,0,6.81572e-27,0,0,0,0,0,1.36173e-17,0,3.68589e-20,3.9587e-15,0,5.95294e-12,0,0,0,0.0654206,5.9425e-21,7.23712e-20,3.40446e-17,0,0,0,2.45486e-13,0.738318
0.025,300.043,300,0.0200029,0.0131952,2.99449e-09,3.41649e-26,1.65726e-11,1.34135e-10,1.03739e-28,1.93997e-56,5.565e-13,1.52597e-29,3.14562e-14,5.35768e-14,0.196262,0,1.49833e-19,1.71312e-11,0,5.84911e-13,0,0,0,0,0,0,0,0,1.01805e-16,5.76735e-15,0,0,6.55018e-30,0,0,1.02632e-31,0,3.69616e-26,0,0,0,0,0,1.36173e-17,0,1.54151e-19,3.95857e-15,0,1.546e-11,0,0,0,0.0654206,1.37876e-20,1.54695e-19,7.23068e-17,0,0,0,6.90202e-13,0.738318
0.02625,301.897,302.225,0.0201265,0.0186722,6.91082e-09,9.0608e-26,2.33596e-11,1.61254e-10,2.12952e-28,3.45379e-56,9.20857e-13,3.11686e-29,3.14562e-14,5.36849e-14,0.196262,0,2.50761e-19,2.4004e-11,0,9.65783e-13,0,0,0,0,0,0,0,0,1.66969e-16,5.76735e-15,0,0,1.34326e-29,0,0,2.05636e-31,0,6.80845e-26,0,0,0,0,0,1.36173e-17,0,2.47698e-19,3.95848e-15,0,2.18988e-11,0,0,0,0.0654206,1.96656e-20,2.09095e-19,9.55109e-17,0,0,0,1.00639e-12,0.738318
0.0275,307.044,308.15,0.0204696,0.0230893,1.71218e-08,3.22768e-25,3.31526e-11,1.79445e-10,3.74055e-28,8.55841e-56,1.46643e-12,5.30844e-29,3.14567e-14,5.44648e-14,0.196262,0,3.87288e-19,3.37633e-11,0,1.56293e-12,0,0,0,0,0,0,0,0,2.43057e-16,5.76735e-15,0,0,2.35241e-29,0,0,3.49377e-31,0,1.33277e-25,0,0,0,0,0,1.36173e-17,0,3.77258e-19,3.95834e-15,0,3.11183e-11,0,0,0,0.0654206,3.13289e-20,3.12221e-19,1.34847e-16,0,0,0,1.48366e-12,0.738318
0.02875,315.862,317.825,0.0210574,0.0260034,4.33006e-08,1.43727e-24,4.80474e-11,1.87239e-10,5.8827e-28,2.99407e-55,2.22334e-12,7.91866e-29,3.14613e-14,5.99742e-14,0.196262,0,5.66494e-19,4.83231e-11,0,2.58553e-12,0,0,0,0,0,0,0,0,3.22296e-16,5.76735e-15,0,0,3.67854e-29,0,0,5.23239e-31,0,2.86374e-25,0,0,0,0,1.53456e-21,1.36173e-17,0,5.13946e-19,3.95815e-15,0,4.50959e-11,4.82512e-28,0,0,0.0654206,5.66541e-20,5.23124e-19,2.06513e-16,0,0,0,2.25016e-12,0.738318
0.029375,321.656,324.237,0.0214437,0.02721,7.16296e-08,3.35356e-24,5.80303e-11,1.87529e-10,7.10576e-28,6.09842e-55,2.66757e-12,9.26412e-29,3.14773e-14,7.51101e-14,0.196262,0,6.71344e-19,5.78959e-11,0,3.68304e-12,0,0,0,1.23057e-31,0,0,0,0,3.5895e-16,5.76735e-15,0,0,4.42491e-29,0,0,6.13706e-31,0,4.30587e-25,0,0,0,0,1.25203e-19,1.36174e-17,0,5.60657e-19,3.95803e-15,0,5.42383e-11,3.05588e-27,0,0,0.0654206,7.97806e-20,7.0491e-19,2.62978e-16,0,0,0,2.76816e-12,0.738318
0.03,328.399,331.3,0.0218933,0.0281201,1.21401e-07,8.23606e-24,7.13037e-11,1.8358e-10,8.31357e-28,1.31077e-54,3.17754e-12,1.05252e-28,3.15553e-14,1.34744e-13,0.196262,0,7.88062e-19,7.03621e-11,0,6.56307e-12,0,0,0,8.2797e-31,5.55653e-15,0,0,0,3.92843e-16,5.76735e-15,0,0,5.14996e-29,0,0,6.95907e-31,0,6.60322e-25,0,0,0,0,2.96625e-19,1.36176e-17,0,5.69598e-19,3.95788e-15,0,6.62061e-11,1.82393e-26,0,4.41644e-28,0.0654206,1.14768e-19,9.63408e-19,3.3719e-16,0,0,0,3.47695e-12,0.738318
0.03125,345.47,349.075,0.0230313,0.0287674,3.27627e-07,5.12829e-23,1.12758e-10,1.55602e-10,9.23772e-28,7.58022e-54,4.40032e-12,1.15498e-28,3.25762e-14,7.55643e-13,0.196262,0,9.95e-19,1.07647e-10,3.72293e-13,3.03721e-11,0,0,0,1.35185e-29,1.87839e-13,0,0,0,4.1843e-16,5.76735e-15,0,0,5.63594e-29,1.94397e-18,0,7.21768e-31,0,1.58089e-24,1.09093e-17,0,1.58573e-37,6.30294e-36,1.07064e-18,1.36218e-17,0,4.35298e-19,3.9574e-15,0,1.03243e-10,2.60702e-25,0,1.59121e-26,0.0654205,2.44696e-19,1.80641e-18,5.42471e-16,0,0,0,5.90065e-12,0.738318
0.0325,366.399,370.65,0.0244266,0.0299313,8.18034e-07,3.09451e-22,1.77422e-10,1.08965e-10,6.43646e-28,4.20492e-53,5.97628e-12,1.15367e-28,4.07822e-14,4.70722e-12,0.196262,1.14129e-25,1.01133e-18,1.5746e-10,1.0882e-11,1.62187e-10,0,0,0,1.78501e-28,1.43846e-12,0,0,0,3.45279e-16,5.76735e-15,0,0,3.83933e-29,5.94158e-17,0,4.96337e-31,0,3.23153e-24,1.3202e-16,0,2.94089e-36,1.05922e-34,4.80861e-18,1.36609e-17,0,2.71691e-19,3.9567e-15,0,1.54993e-10,2.64433e-24,0,1.07965e-25,0.0654205,4.83897e-19,3.07455e-18,7.74718e-16,0,0,0,9.67069e-12,0.738317
0.03375,391.166,395.975,0.0260778,0.0293902,1.95032e-06,1.70939e-21,2.97138e-10,5.72866e-11,7.57736e-29,6.01089e-53,1.05359e-11,4.30385e-28,1.03582e-13,2.87919e-11,0.196261,9.43046e-25,7.52582e-19,2.09215e-10,7.06387e-11,8.79142e-10,0,0,0,2.41195e-27,9.61799e-12,0,0,0,1.9242e-16,5.76735e-15,0,0,4.32426e-30,5.60597e-16,0,1.87303e-31,0,4.85875e-24,1.16997e-15,0,3.16394e-35,1.03021e-33,3.468e-17,1.40071e-17,0,1.63823e-19,3.95568e-15,0,2.15782e-10,2.48544e-23,0,4.93559e-25,0.0654205,7.76681e-19,4.25342e-18,8.67032e-16,0,4.86491e-15,0,1.42957e-11,0.738316
0.035,419.743,425,0.027983,0.0227468,4.48661e-06,7.23859e-21,6.82335e-10,1.97749e-11,0,0,3.83078e-11,6.35538e-27,5.60133e-13,1.69088e-10,0.196261,3.26629e-24,4.0368e-19,2.47154e-10,4.03599e-10,4.59367e-09,1.01146e-35,8.42501e-31,8.77713e-15,3.539e-26,6.05056e-11,0,0,3.03992e-30,6.25053e-17,5.76742e-15,0,0,0,4.69412e-15,2.55918e-48,3.34437e-32,8.19424e-14,5.25197e-24,9.60422e-15,2.16312e-21,2.4335e-34,7.19819e-33,2.96192e-16,1.69131e-17,0,8.23288e-20,3.95384e-15,1.58041e-17,2.95061e-10,2.20482e-22,0,1.42574e-24,0.0654203,8.79097e-19,4.56822e-18,6.45317e-16,2.28048e-27,9.23523e-14,0,1.81677e-11,0.738314
0.03625,452.698,458.475,0.0301801,0.0157246,9.99094e-06,1.91094e-20,2.47951e-09,3.96586e-12,0,0,2.23939e-10,1.17468e-25,3.70562e-12,9.4839e-10,0.19626,6.84055e-24,2.42292e-19,2.75572e-10,2.21147e-09,2.27866e-08,7.27324e-35,1.02773e-28,6.64136e-14,5.82314e-25,3.60971e-10,0,0,3.75429e-29,1.11419e-17,5.768e-15,2.59073e-30,1.68831e-39,0,3.68543e-14,1.90036e-46,3.88264e-33,7.12501e-13,9.2714e-24,7.44135e-14,2.40575e-20,1.41709e-33,3.82126e-32,2.50593e-15,3.99659e-17,0,2.98993e-20,3.94652e-15,1.75324e-16,5.67957e-10,1.84508e-21,1.11274e-28,2.32216e-24,0.06542,1.04701e-18,5.63011e-18,2.74544e-16,2.0576e-26,7.84254e-13,0,2.03031e-11,0.73831
0.0375,489.526,495.65,0.0326357,0.0250963,2.15766e-05,2.87023e-20,1.12129e-08,4.40863e-13,0,0,1.41111e-09,2.03631e-24,2.42452e-11,5.07657e-09,0.196257,1.30711e-23,7.79429e-19,3.53953e-10,1.16882e-08,1.06997e-07,2.18343e-34,9.15736e-27,4.05344e-13,9.17827e-24,2.04507e-09,1.25704e-23,0,1.02695e-27,1.27807e-18,5.77245e-15,8.23211e-30,5.18964e-40,0,2.72901e-13,5.45414e-44,1.34112e-33,4.82504e-12,1.09241e-22,5.45337e-13,2.26691e-19,2.12797e-32,5.19075e-31,2.01618e-14,2.12796e-16,2.02305e-16,2.39422e-20,3.90093e-15,1.45049e-15,2.27397e-09,1.4565e-20,4.96075e-27,2.01829e-24,0.0654193,7.01329e-18,1.4764e-17,6.93798e-17,1.41456e-25,5.94561e-12,2.86823e-15,2.21942e-11,0.738301
0.03875,530.171,536.575,0.0353462,0.119334,4.52428e-05,2.28555e-19,5.20165e-08,7.3871e-14,0,3.79597e-36,8.59014e-09,2.89759e-23,1.51429e-10,2.59385e-08,0.196253,1.32998e-22,7.09096e-18,7.37712e-10,5.93249e-08,4.75715e-07,9.32882e-34,6.52417e-25,2.29645e-12,1.21502e-22,1.1011e-08,3.90268e-22,0,5.87426e-26,3.59922e-19,5.80355e-15,7.96263e-29,7.74896e-40,0,1.90832e-12,3.53589e-41,1.97873e-33,3.01549e-11,3.98832e-21,3.78291e-12,2.41659e-18,1.63893e-30,3.6715e-29,1.53267e-13,1.43803e-15,1.74016e-15,1.69957e-19,3.6331e-15,1.10645e-14,1.35393e-08,1.08515e-19,2.02974e-25,2.54988e-24,0.065418,1.05904e-16,7.6905e-17,1.04129e-16,1.418e-24,4.22845e-11,4.64327e-14,3.07577e-11,0.738283
0.04,574.67,581.3,0.0383146,0.997556,9.21999e-05,8.86409e-18,2.3403e-07,5.47583e-13,3.21947e-28,5.83843e-44,4.96219e-08,3.00967e-22,8.98944e-10,1.26583e-07,0.196243,6.53208e-21,1.112e-16,2.6034e-09,2.87838e-07,2.00514e-06,1.49992e-31,3.72972e-23,1.23185e-11,1.03864e-21,5.63961e-08,1.80915e-20,2.1919e-10,5.65656e-24,7.50233e-18,6.00771e-15,8.35368e-27,5.5995e-37,1.30837e-29,1.26158e-11,3.17017e-38,2.23129e-31,1.77661e-10,2.52715e-19,2.48631e-11,3.22141e-17,2.32297e-28,4.85255e-27,1.10077e-12,9.65953e-15,1.20594e-14,2.71963e-18,2.51368e-15,7.9502e-14,8.48974e-08,7.63842e-19,1.258e-23,1.36008e-22,0.0654152,2.604e-15,6.33787e-16,8.45984e-16,2.74075e-23,2.84021e-10,3.75735e-13,7.87095e-11,0.738247
0.04125,623.415,630.325,0.0415682,10.0402,0.000182745,3.33536e-16,1.00935e-06,6.22562e-12,1.93953e-25,5.74279e-40,2.71107e-07,6.58335e-21,5.07224e-09,5.90325e-07,0.196223,4.88452e-19,2.19249e-15,1.13561e-08,1.32792e-06,8.02278e-06,3.26531e-29,1.73332e-21,6.28062e-11,3.41025e-21,2.75002e-07,9.47087e-19,2.01277e-09,6.47437e-22,2.7901e-16,7.27313e-15,1.08356e-24,7.71293e-34,7.36212e-27,7.8927e-11,2.9051e-35,4.86237e-29,9.9064e-10,1.86092e-17,1.5496e-10,5.36076e-16,3.9528e-26,7.79248e-25,7.47485e-12,6.19203e-14,7.76544e-14,5.343e-17,6.00186e-16,5.39903e-13,5.07397e-07,5.08465e-18,8.78126e-22,1.06396e-20,0.0654096,7.66173e-14,5.95641e-15,7.66486e-15,8.28308e-22,1.80486e-09,2.73225e-12,2.78985e-10,0.738173
0.0425,675.931,683.15,0.0450774,100.435,0.000352718,9.97869e-15,4.16783e-06,6.15906e-11,4.12476e-23,2.84246e-36,1.39615e-06,5.94968e-19,2.72469e-08,2.63455e-06,0.196178,2.9041e-17,4.02769e-14,5.14274e-08,5.77947e-06,3.05374e-05,5.75888e-27,6.4216e-20,3.05069e-10,9.35459e-20,1.27893e-06,4.84614e-17,1.20879e-08,7.08772e-20,8.22022e-15,1.47038e-14,1.24014e-22,8.20443e-31,1.40994e-24,4.68216e-10,1.97761e-32,8.61363e-27,5.24107e-09,1.22824e-15,9.17511e-10,9.52771e-15,5.94884e-24,1.1215e-22,4.80856e-11,3.77257e-13,4.73439e-13,1.04628e-15,8.40025e-17,3.47328e-12,2.7995e-06,3.20724e-17,5.84112e-20,6.91416e-19,0.0653972,1.81228e-12,5.38558e-14,6.47304e-14,2.98861e-20,1.08735e-08,1.87283e-11,9.41449e-10,0.738023
0.043125,703.47,710.788,0.0469208,363.461,0.000494275,6.30511e-14,9.33554e-06,2.32745e-10,8.59098e-22,2.26866e-34,3.59953e-06,8.15543e-18,7.36142e-08,6.23715e-06,0.196131,2.51205e-16,2.06363e-13,1.26687e-07,1.31396e-05,6.45161e-05,1.0357e-25,4.17871e-19,7.65808e-10,1.32617e-18,3.11212e-06,4.67225e-16,3.42768e-08,8.84116e-19,5.82269e-14,3.17281e-14,1.9338e-21,4.69889e-29,2.78313e-23,1.36004e-09,6.59509e-31,1.64828e-25,1.39762e-08,1.25862e-14,2.6639e-09,5.17284e-14,1.03962e-22,1.92717e-21,1.48526e-10,1.11925e-12,1.40452e-12,6.0747e-15,1.9254e-16,1.07298e-11,7.36871e-06,9.76064e-17,6.63196e-19,7.5447e-18,0.0653834,9.32817e-12,1.83554e-13,2.30419e-13,2.77055e-19,3.19551e-08,6.07942e-11,1.95544e-09,0.737883
0.04375,732.234,739.725,0.0488503,1415.16,0.000694966,4.54973e-13,2.20293e-05,1.00985e-09,2.37821e-20,2.78671e-32,9.90896e-06,1.39584e-16,2.14842e-07,1.56861e-05,0.196044,2.44465e-15,1.22392e-12,3.33343e-07,3.13528e-05,0.00014225,2.30518e-24,2.87381e-18,2.05615e-09,2.33301e-17,8.06284e-06,5.56457e-15,1.05061e-07,1.19057e-17,4.84279e-13,8.79305e-14,3.82555e-20,3.92547e-27,7.29951e-22,4.30413e-09,2.69123e-29,4.19443e-24,4.01425e-08,1.47419e-13,8.43103e-09,2.68547e-13,2.29547e-21,4.19878e-20,5.0366e-10,3.62979e-12,4.55359e-12,4.09453e-14,7.03523e-16,3.64001e-11,2.09205e-05,3.25608e-16,9.14946e-18,1.0066e-16,0.0653544,4.89336e-11,6.67959e-13,9.63235e-13,2.673e-18,1.0247e-07,2.18214e-10,4.26936e-09,0.737655
0.044375,761.966,769.562,0.0508515,5617.67,0.00097721,3.48646e-12,5.25909e-05,4.66885e-09,7.50418e-19,5.59716e-30,2.7297e-05,2.58741e-15,6.36649e-07,4.00431e-05,0.195873,2.48628e-14,7.77368e-12,8.86371e-07,7.43808e-05,0.000316666,5.56707e-23,2.06852e-17,5.60255e-09,4.43148e-16,2.114e-05,7.76649e-14,3.26381e-07,1.58275e-16,4.20577e-12,2.69577e-13,8.26458e-19,3.82337e-25,2.1841e-20,1.3819e-08,1.23142e-27,1.21904e-22,1.16895e-07,1.72862e-12,2.70788e-08,1.26373e-12,5.50869e-20,9.98221e-19,1.73056e-09,1.19476e-11,1.49781e-11,2.80788e-13,2.85983e-15,1.25245e-10,5.90577e-05,1.10219e-15,1.39107e-16,1.44545e-15,0.0652862,2.34613e-10,2.47353e-12,4.40214e-12,2.41478e-17,3.33309e-07,7.94761e-10,8.85209e-09,0.73727
0.045,792.331,800,0.0529081,22095.4,0.00137114,2.61687e-11,0.000124351,2.11195e-08,2.28273e-17,1.31222e-27,7.28264e-05,4.63692e-14,1.8723e-06,0.000101736,0.195525,2.43716e-13,4.87819e-11,2.27236e-06,0.000169429,0.000699868,1.31034e-21,1.72525e-16,1.51751e-08,8.12539e-15,5.46194e-05,1.20239e-12,1.00449e-06,1.9561e-15,3.39575e-11,8.44832e-13,1.74838e-17,3.5772e-23,6.31416e-19,4.39424e-08,6.45653e-26,3.43e-21,3.37096e-07,1.86844e-11,8.6043e-08,5.37483e-12,1.291e-18,2.32719e-17,5.8634e-09,3.89373e-11,4.87604e-11,1.79819e-12,1.35764e-14,4.26328e-10,0.000158471,3.69657e-15,2.21393e-15,1.99373e-14,0.0651187,9.46252e-10,8.98421e-12,2.03597e-11,1.94734e-16,1.07252e-06,2.86314e-09,1.61484e-08,0.736597
0.0453125,807.626,815.25,0.0539532,44166.6,0.0016279,7.04721e-11,0.000195037,4.42654e-08,1.22307e-16,1.95946e-26,0.000120604,1.9731e-13,3.37725e-06,0.000167749,0.195215,7.46351e-13,1.20694e-10,3.58374e-06,0.000253441,0.00105984,6.51578e-21,5.89124e-16,2.60415e-08,3.49862e-14,8.96521e-05,4.99575e-12,1.86075e-06,6.86262e-15,9.36097e-11,1.59728e-12,8.51757e-17,3.6175e-22,3.30333e-18,8.32648e-08,5.46351e-25,1.77259e-20,5.98143e-07,6.07098e-11,1.62306e-07,1.15405e-11,6.52932e-18,1.17595e-16,1.15161e-08,7.49126e-11,9.38004e-11,4.50579e-12,3.45323e-14,8.44717e-10,0.000258332,7.27241e-15,9.56323e-15,7.43908e-14,0.064948,1.78988e-09,1.70491e-11,4.36495e-11,5.72408e-16,2.04133e-06,5.89298e-09,2.09256e-08,0.736053
0.045625,822.961,830.5,0.0550116,90415.3,0.00193426,1.86824e-10,0.000309724,9.16676e-08,6.40616e-16,2.81629e-25,0.000202507,8.45583e-13,6.29116e-06,0.000282677,0.194738,2.24583e-12,2.96076e-10,5.5898e-06,0.000378748,0.00162342,3.28405e-20,2.30477e-15,4.59189e-08,1.50885e-13,0.000149047,2.1242e-11,3.56398e-06,2.42223e-14,2.52454e-10,3.14433e-12,4.28287e-16,3.73574e-21,1.6924e-17,1.63872e-07,5.25621e-24,8.98325e-20,1.0903e-06,1.99105e-10,3.16936e-07,2.56461e-11,3.38928e-17,6.10472e-16,2.35527e-08,1.49944e-10,1.87922e-10,1.13798e-11,9.74772e-14,1.74944e-09,0.000425397,1.49647e-14,4.32641e-14,2.77475e-13,0.0646535,3.286e-09,3.23321e-11,9.32398e-11,1.73221e-15,4.02795e-06,1.27484e-08,2.66337e-08,0.735281
0.0459375,838.274,845.75,0.0560847,187109,0.00229886,4.76035e-10,0.000492088,1.84241e-07,3.16364e-15,3.65705e-24,0.000338374,3.51507e-12,1.18817e-05,0.000480797,0.194014,6.48861e-12,7.07663e-10,8.51896e-06,0.000558347,0.00249418,1.62321e-19,9.87729e-15,8.20535e-08,6.29667e-13,0.000246772,8.82103e-11,6.89442e-06,8.35435e-14,6.47162e-10,6.30244e-12,2.12972e-15,3.70942e-20,8.19513e-17,3.27352e-07,5.40409e-23,4.31146e-19,2.0005e-06,6.39657e-10,6.24385e-07,5.84578e-11,1.72939e-16,3.1176e-15,4.87743e-08,3.04612e-10,3.83011e-10,2.81005e-11,2.91454e-13,3.68877e-09,0.000693573,3.14563e-14,1.95189e-13,9.99244e-13,0.0641584,5.80856e-09,6.05401e-11,1.94771e-10,5.28274e-15,8.02641e-06,2.81373e-08,3.30418e-08,0.734186
0.0460938,845.859,853.131,0.0566254,268619,0.00250764,7.43666e-10,0.000621494,2.57433e-07,6.81919e-15,1.24884e-23,0.000436676,7.05105e-12,1.65859e-05,0.000632823,0.193515,1.07938e-11,1.07858e-09,1.04092e-05,0.000673198,0.00310242,3.5939e-19,2.1107e-14,1.11211e-07,1.26646e-12,0.000317354,1.7688e-10,9.70637e-06,1.53403e-13,1.01236e-09,9.11459e-12,4.78443e-15,1.16168e-19,1.75168e-16,4.71198e-07,1.76465e-22,9.1849e-19,2.73253e-06,1.13359e-09,8.87172e-07,9.02479e-11,3.89816e-16,7.03207e-15,7.14734e-08,4.4252e-10,5.58726e-10,4.36666e-11,5.18373e-13,5.48481e-09,0.000880814,4.68529e-14,4.15498e-13,1.86715e-12,0.0637954,7.60379e-09,8.22258e-11,2.77829e-10,9.35796e-15,1.14814e-05,4.2981e-08,3.64363e-08,0.733465
0.04625,853.399,860.35,0.0571715,388674,0.00273577,1.14456e-09,0.000786109,3.56593e-07,1.44228e-14,4.11951e-23,0.000563751,1.40188e-11,2.34002e-05,0.000837987,0.192889,1.77036e-11,1.62961e-09,1.26461e-05,0.00080865,0.00386741,7.93881e-19,4.58526e-14,1.52133e-07,2.52545e-12,0.000408279,3.5061e-10,1.37802e-05,2.80197e-13,1.56243e-09,1.33731e-11,1.0798e-14,3.62599e-19,3.67857e-16,6.86709e-07,5.81075e-22,1.92429e-18,3.75447e-06,2.00186e-09,1.27179e-06,1.41496e-10,8.78831e-16,1.58655e-14,1.0613e-07,6.51375e-10,8.27189e-10,6.76402e-11,9.38055e-13,8.28719e-09,0.00111795,7.10421e-14,8.85585e-13,3.45989e-12,0.0633164,9.86277e-09,1.11188e-10,3.92844e-10,1.67597e-14,1.65784e-05,6.68917e-08,3.99428e-08,0.732595
0.0464062,860.934,867.569,0.0577277,563701,0.00298468,1.73187e-09,0.000993681,4.89012e-07,2.98564e-14,1.30743e-22,0.000725662,2.75009e-11,3.323e-05,0.00111342,0.192111,2.85928e-11,2.43828e-09,1.52639e-05,0.000965969,0.00482388,1.74304e-18,1.0029e-13,2.09423e-07,4.9751e-12,0.000523969,6.8336e-10,1.96202e-05,5.0715e-13,2.37266e-09,1.98063e-11,2.43253e-14,1.11937e-18,7.57168e-16,1.00767e-06,1.90933e-21,3.95587e-18,5.16641e-06,3.50975e-09,1.82874e-06,2.24348e-10,1.96878e-15,3.55697e-14,1.58646e-07,9.65832e-10,1.23593e-09,1.04043e-10,1.70959e-12,1.26403e-08,0.0014139,1.09007e-13,1.87467e-12,6.33362e-12,0.0626905,1.26555e-08,1.495e-10,5.49556e-10,3.01792e-14,2.40157e-05,1.05218e-07,4.3408e-08,0.731552
